ITEM_ID,SKU,TITLE,QUANTITY,CHANNEL,MARKETPLACE_PRICE,MSHOPS_PRICE,MSHOPS_PRICE_SYNC,CURRENCY_ID,DESCRIPTION,SHIPPING_METHOD_MARKETPLACE,SHIPPING_METHOD_MSHOPS,LISTING_TYPE,FEE_PER_SALE_MARKETPLACE,FEE_PER_SALE_MSHOPS,STATUS,CATEGORY,CATEGORY_ID,ITEM_LINK,URL,IMG
MLB5195967462,001-2412-0001,Gran Turismo 7 Edição 25o Aniversário - Ps5 Europeia,1,Mercado Livre e Mercado Shops,2200,2000,No Vincular,R$,"Gran Turismo 7 Edição 25º Aniversário - PlayStation 5

Edição comemorativa de 25 anos de Gran Turismo 7 para PlayStation 5. Inclui conteúdos exclusivos e uma embalagem especial para celebrar a icônica franquia de jogos de corrida.

Inclui:
- Jogo Gran Turismo 7 para PS5
- Embalagem especial da edição 25º Aniversário
- Conteúdos digitais adicionais (detalhes podem variar)

Condição: N
- Produto Lacrado.

- As imagens fornecidas são reais e detalham a condição do produto.
- Suporte completo ao cliente, garantindo uma transação segura e transparente.",Mercado Envios grátis,Mercado Envios grátis,Clássico,,,Ativo,Videogames,001,https://www.mercadolivre.com.br/anuncios/lista?filters=OMNI_ACTIVE|OMNI_INACTIVE|CHANNEL_NO_PROXIMITY_AND_NO_MP_MERCHANTS&page=1&search=5195967462,https://www.collectorsguardian.com.br/MLB-5195967462-gran-turismo-7-edição-25o-aniversário---ps5-europeia-_JM#item_id=MLB5195967462,https://http2.mlstatic.com/D_NQ_NP_721144-MLB80989645159_112024-O.jpg
MLB5192647108,001-2411-0026,Love Live School Idol Paradise Vol 2 Bibi Unit - Ps Vita,1,Mercado Livre e Mercado Shops,1250,1100,No Vincular,R$,"Love Live! School Idol Paradise Vol.2 BiBi [Limited Edition] - PS Vita

Edição limitada de *Love Live! School Idol Paradise Vol.2* para PlayStation Vita, com foco no grupo BiBi. Esta versão inclui itens exclusivos que complementam a experiência de jogo, perfeita para fãs da franquia.

Inclui:
- Jogo *Love Live! School Idol Paradise Vol.2 BiBi* para PS Vita
- Três figuras Nendoroid Petit do grupo BiBi [Lacrado]


Condição: A
Produto em Ótimo estado, não utilizado.

- As imagens fornecidas são reais e detalham a condição do produto.
- Suporte completo ao cliente, garantindo uma transação segura e transparente.",Mercado Envios por conta do comprador,Envios por conta própria,Clássico,,,Ativo,Videogames,001,https://www.mercadolivre.com.br/anuncios/lista?filters=OMNI_ACTIVE|OMNI_INACTIVE|CHANNEL_NO_PROXIMITY_AND_NO_MP_MERCHANTS&page=1&search=5192647108,https://www.collectorsguardian.com.br/MLB-5192647108-love-live-school-idol-paradise-vol-2-bibi-unit---ps-vita-_JM#item_id=MLB5192647108,https://http2.mlstatic.com/D_NQ_NP_851598-MLB80676433884_112024-O.jpg
MLB3892391655,001-2411-0025,Resident Evil 4 Limited Edition -  Ps2,1,Mercado Livre e Mercado Shops,650,650,Vincular,R$,"Venda Especial: Edição Limitada Resident Evil 4 - Limited Edition para PlayStation 2

Explore o clássico atemporal Resident Evil 4 com a exclusiva Edição Limitada Limited Edition, disponível apenas na Europa. Esta edição especial oferece uma experiência única para os fãs do jogo, apresentando uma série de itens colecionáveis que elevam a imersão a novos patamares.

O destaque desta edição é o steelbook exclusivo, projetado com um efeito enferrujado e detalhes em relevo, tornando-o uma peça de arte que você se orgulhará de exibir em sua coleção.

Além disso, esta edição inclui um mini guia e um manual completo, fornecendo informações úteis e insights sobre o jogo que certamente serão apreciados por todos os fãs e colecionadores.

Se você é um entusiasta de Resident Evil 4 ou simplesmente aprecia edições especiais de jogos, não pode deixar passar esta oportunidade de adquirir a Limited Edition exclusiva da Europa. Garanta já o seu exemplar e mergulhe novamente na emocionante jornada de Leon Kennedy em busca da filha do presidente.",Mercado Envios por conta do comprador,Mercado Envios por conta do comprador,Premium,,,Inativo,Videogames,001,https://www.mercadolivre.com.br/anuncios/lista?filters=OMNI_ACTIVE|OMNI_INACTIVE|CHANNEL_NO_PROXIMITY_AND_NO_MP_MERCHANTS&page=1&search=3892391655,https://www.collectorsguardian.com.br/MLB-3892391655-resident-evil-4-limited-edition----ps2-_JM#item_id=MLB3892391655,https://http2.mlstatic.com/D_NQ_NP_710578-MLB80307484899_102024-O.jpg
MLB3894664509,001-2411-0024,Metal Gear Solid V The Phantom Pain Special Edition - Ps4,1,Mercado Livre e Mercado Shops,499,429,No Vincular,R$,"Metal Gear Solid V: The Phantom Pain – Special Edition (PS4, Mídia Física)

Cópia física de ""Metal Gear Solid V: The Phantom Pain – Special Edition"" para PlayStation 4. Edição especial com conteúdo adicional, ideal para colecionadores e fãs da série Metal Gear.

Detalhes:
- Condição: Usado, em ótimo estado.

Imagens reais do produto disponíveis para avaliação.

Condições de Compra:
- Frete grátis para todo o Brasil.
- Parcelamento disponível em até 12 vezes sem juros no cartão comum ou até 18 vezes no cartão Mercado Pago.
- Suporte completo ao cliente.

Descontos disponíveis para pagamentos à vista. Consulte nosso catálogo para outras opções.",Mercado Envios por conta do comprador,Mercado Envios por conta do comprador,Clássico,,,Inativo,Videogames,001,https://www.mercadolivre.com.br/anuncios/lista?filters=OMNI_ACTIVE|OMNI_INACTIVE|CHANNEL_NO_PROXIMITY_AND_NO_MP_MERCHANTS&page=1&search=3894664509,https://www.collectorsguardian.com.br/MLB-3894664509-metal-gear-solid-v-the-phantom-pain-special-edition---ps4-_JM#item_id=MLB3894664509,https://http2.mlstatic.com/D_NQ_NP_813155-MLB79826086033_102024-O.jpg
MLB3895691721,001-2411-0023,Borderlands The Handsome Collection - Xbox One,1,Mercado Livre e Mercado Shops,4199,4100,No Vincular,R$,"Borderlands: The Handsome Collection traz os clássicos Borderlands 2 e Borderlands: The Pre-Sequel em uma edição incrível para Xbox One. Junte-se a seus amigos em missões emocionantes, colete loot e enfrente inimigos insanos em um mundo cheio de humor e ação.
Itens incríveis incluídos:

Acessórios exclusivos para personalizar sua experiência
Steelbook incrivel 
Robo que traz um toque especial à sua coleção
Acessórios exclusivos para personalizar sua experiência

Descontos disponíveis para pagamentos à vista. Não hesite em nos contatar para melhores preços e condições!",Mercado Envios por conta do comprador,Envios por conta própria,Premium,,,Ativo,Videogames,001,https://www.mercadolivre.com.br/anuncios/lista?filters=OMNI_ACTIVE|OMNI_INACTIVE|CHANNEL_NO_PROXIMITY_AND_NO_MP_MERCHANTS&page=1&search=3895691721,https://www.collectorsguardian.com.br/MLB-3895691721-borderlands-the-handsome-collection---xbox-one-_JM#item_id=MLB3895691721,https://http2.mlstatic.com/D_NQ_NP_912011-MLB80378168045_112024-O.jpg
MLB3900999513,001-2411-0022,Resident Evil 4 Limited Edition -  Ps2,0,Mercado Livre e Mercado Shops,500,500,Vincular,R$,"Venda Especial: Edição Limitada Resident Evil 4 - Limited Edition para PlayStation 2

Explore o clássico atemporal Resident Evil 4 com a exclusiva Edição Limitada Limited Edition, disponível apenas na Europa. Esta edição especial oferece uma experiência única para os fãs do jogo, apresentando uma série de itens colecionáveis que elevam a imersão a novos patamares.

O destaque desta edição é o steelbook exclusivo, projetado com um efeito enferrujado e detalhes em relevo, tornando-o uma peça de arte que você se orgulhará de exibir em sua coleção.
Além disso, esta edição inclui o manual, fornecendo informações úteis e insights sobre o jogo que certamente serão apreciados por todos os fãs e colecionadores.

Obs: Fotos reais do produto, pequeno amassado na quina como demonstra as imagens.",Mercado Envios por conta do comprador,Mercado Envios por conta do comprador,Premium,,,Inativo,Videogames,001,https://www.mercadolivre.com.br/anuncios/lista?filters=OMNI_ACTIVE|OMNI_INACTIVE|CHANNEL_NO_PROXIMITY_AND_NO_MP_MERCHANTS&page=1&search=3900999513,https://www.collectorsguardian.com.br/MLB-3900999513-resident-evil-4-limited-edition----ps2-_JM#item_id=MLB3900999513,https://http2.mlstatic.com/D_NQ_NP_710578-MLB80307484899_102024-O.jpg
MLB3905357675,001-2411-0021,Dark Souls Collector's Edition - Ps3,0,Mercado Livre e Mercado Shops,650,600,No Vincular,R$,"Dark Souls: Collector's Edition é a escolha perfeita. 

Esta edição inclui o jogo completo de Dark Souls
Cartão exclusivo
Artbook com ilustrações detalhadas
Case de lata premium
Tudo isso em uma edição limitada, feita para colecionadores e para quem quer reviver o desafio de Dark Souls de uma forma única.

Todas as fotografias são reais, mostrando a condição e os detalhes do item.",Mercado Envios por conta do comprador,Mercado Envios por conta do comprador,Clássico,,,Inativo,Videogames,001,https://www.mercadolivre.com.br/anuncios/lista?filters=OMNI_ACTIVE|OMNI_INACTIVE|CHANNEL_NO_PROXIMITY_AND_NO_MP_MERCHANTS&page=1&search=3905357675,https://www.collectorsguardian.com.br/MLB-3905357675-dark-souls-collector's-edition---ps3-_JM#item_id=MLB3905357675,https://http2.mlstatic.com/D_NQ_NP_616532-MLB80592254147_112024-O.jpg
MLB3908344171,001-2411-0020,Biohazard Hd Remaster - Ps3,0,Mercado Livre e Mercado Shops,110,80,No Vincular,R$,"Biohazard HD Remaster - PS3

Versão remasterizada em HD de *Biohazard* (Resident Evil) para PlayStation 3. Esta edição traz gráficos aprimorados e jogabilidade atualizada do clássico survival horror da Capcom, oferecendo uma experiência renovada.

Inclui:
- Jogo *Biohazard HD Remaster* para PS3

Condição: Em bom estado de conservação. Imagens reais do produto disponíveis.

As imagens fornecidas são reais e detalham a condição do produto.
Suporte completo ao cliente, garantindo uma transação segura e transparente.",Mercado Envios por conta do comprador,Envios por conta própria,Clássico,,,Inativo,Videogames,001,https://www.mercadolivre.com.br/anuncios/lista?filters=OMNI_ACTIVE|OMNI_INACTIVE|CHANNEL_NO_PROXIMITY_AND_NO_MP_MERCHANTS&page=1&search=3908344171,https://www.collectorsguardian.com.br/MLB-3908344171-biohazard-hd-remaster---ps3-_JM#item_id=MLB3908344171,https://http2.mlstatic.com/D_NQ_NP_930721-MLB80691950197_112024-O.jpg
MLB3908344191,001-2411-0019,King Of Fighters 2003 - Playstation 2,1,Mercado Livre e Mercado Shops,500,450,No Vincular,R$,"King of Fighters 2003 - PlayStation 2

Jogo King of Fighters 2003 para PlayStation 2. Parte da icônica série de luta, este título traz gráficos clássicos e personagens favoritos.

Inclui:
- Jogo King of Fighters 2003 para PS2

Condição: Bom estado de conservação. Imagens reais do produto disponíveis.

As imagens fornecidas são reais e detalham a condição do produto.
Oferecemos suporte completo ao cliente, garantindo uma transação segura e transparente.",Mercado Envios por conta do comprador,Envios por conta própria,Clássico,,,Ativo,Videogames,001,https://www.mercadolivre.com.br/anuncios/lista?filters=OMNI_ACTIVE|OMNI_INACTIVE|CHANNEL_NO_PROXIMITY_AND_NO_MP_MERCHANTS&page=1&search=3908344191,https://www.collectorsguardian.com.br/MLB-3908344191-king-of-fighters-2003---playstation-2-_JM#item_id=MLB3908344191,https://http2.mlstatic.com/D_NQ_NP_622040-MLB80691940981_112024-O.jpg
MLB3908366779,001-2411-0018,Red Dead Redemption 2 Steelbook Edition - Japan,1,Mercado Livre e Mercado Shops,410,380,No Vincular,R$,"Red Dead Redemption 2 Steelbook Edition - Versão Japonesa

Edição Steelbook de *Red Dead Redemption 2* para PlayStation, versão japonesa. Esta edição especial inclui um estojo metálico exclusivo, proporcionando uma apresentação premium do premiado jogo de ação e aventura em mundo aberto.

Inclui:
- Jogo *Red Dead Redemption 2* (versão japonesa)
- Case Steelbook exclusivo
- Mapa e Poster Exclusivo

Condição: Em bom estado de conservação. Imagens reais do produto disponíveis.

As imagens fornecidas são reais e detalham a condição do produto.
Suporte completo ao cliente, garantindo uma transação segura e transparente",Mercado Envios por conta do comprador,Envios por conta própria,Clássico,,,Inativo,Videogames,001,https://www.mercadolivre.com.br/anuncios/lista?filters=OMNI_ACTIVE|OMNI_INACTIVE|CHANNEL_NO_PROXIMITY_AND_NO_MP_MERCHANTS&page=1&search=3908366779,https://www.collectorsguardian.com.br/MLB-3908366779-red-dead-redemption-2-steelbook-edition---japan-_JM#item_id=MLB3908366779,https://http2.mlstatic.com/D_NQ_NP_816325-MLB80691950207_112024-O.jpg
MLB3908366829,001-2411-0017,Biohazard Revelations 2 Limited Box - Ps4,1,Mercado Livre e Mercado Shops,1750,1650,No Vincular,R$,"Biohazard Revelations 2 Limited Box

Edição limitada de *Biohazard Revelations 2*, conhecida como Resident Evil Revelations 2 fora do Japão. Esta versão especial em formato de box traz itens colecionáveis e exclusivos,.

Inclui:
- Jogo *Biohazard Revelations 2* em edição limitada
- Artbook Incrível 

Condição: Em bom estado de conservação. Imagens reais do produto disponíveis.

As imagens fornecidas são reais e detalham a condição do produto.
Suporte completo ao cliente, garantindo uma transação segura e transparente.",Mercado Envios por conta do comprador,Envios por conta própria,Clássico,,,Ativo,Videogames,001,https://www.mercadolivre.com.br/anuncios/lista?filters=OMNI_ACTIVE|OMNI_INACTIVE|CHANNEL_NO_PROXIMITY_AND_NO_MP_MERCHANTS&page=1&search=3908366829,https://www.collectorsguardian.com.br/MLB-3908366829-biohazard-revelations-2-limited-box---ps4-_JM#item_id=MLB3908366829,https://http2.mlstatic.com/D_NQ_NP_679350-MLB80691941745_112024-O.jpg
MLB3908366839,001-2411-0016,Guiltgear 25th Aniversary,1,Mercado Livre e Mercado Shops,1350,1200,No Vincular,R$,"Guilty Gear 25th Anniversary Edition

Edição comemorativa de 25 anos da série Guilty Gear, incluindo conteúdo exclusivo para fãs de longa data. Esta edição especial traz o jogo *Guilty Gear -Strive-* com passe de temporada, trilha sonora e artbook, além de uma embalagem especial colecionável.

Inclui:
- Jogo *Guilty Gear -Strive-*
- Passe de Temporada com conteúdos adicionais
- Trilha sonora original e artbook
- Case especial e cores comemorativas para personagens

Condição: Bom estado de conservação. 

As imagens fornecidas são reais e detalham a condição do produto.
Suporte completo ao cliente, garantindo uma transação segura e transparente.",Mercado Envios por conta do comprador,Envios por conta própria,Clássico,,,Ativo,Videogames,001,https://www.mercadolivre.com.br/anuncios/lista?filters=OMNI_ACTIVE|OMNI_INACTIVE|CHANNEL_NO_PROXIMITY_AND_NO_MP_MERCHANTS&page=1&search=3908366839,https://www.collectorsguardian.com.br/MLB-3908366839-guiltgear-25th-aniversary-_JM#item_id=MLB3908366839,https://http2.mlstatic.com/D_NQ_NP_756189-MLB80691942031_112024-O.jpg
MLB3908366843,001-2411-0015,Biohazard Code Veronica Dreamcast,1,Mercado Livre e Mercado Shops,399,330,No Vincular,R$,"Biohazard Code: Veronica - Dreamcast

Jogo *Biohazard Code: Veronica* para Dreamcast, versão japonesa do clássico título de survival horror da franquia Resident Evil. Esta edição é indispensável para fãs da série e colecionadores de jogos retrô.

Inclui:
- Jogo *Biohazard Code: Veronica* para Dreamcast

Condição: Em bom estado de conservação. 
As imagens fornecidas são reais e detalham a condição do produto.",Mercado Envios por conta do comprador,Envios por conta própria,Clássico,,,Ativo,Videogames,001,https://www.mercadolivre.com.br/anuncios/lista?filters=OMNI_ACTIVE|OMNI_INACTIVE|CHANNEL_NO_PROXIMITY_AND_NO_MP_MERCHANTS&page=1&search=3908366843,https://www.collectorsguardian.com.br/MLB-3908366843-biohazard-code-veronica-dreamcast-_JM#item_id=MLB3908366843,https://http2.mlstatic.com/D_NQ_NP_897899-MLB81705253771_122024-O.jpg
MLB3908379377,001-2411-0014,Gran Turismo 6 15th - Anniversary Box Limited Edition - Ps3,1,Mercado Livre e Mercado Shops,510,470,No Vincular,R$,"Gran Turismo 6 15th Anniversary Box Limited Edition - PS3

Edição limitada de 15º aniversário do *Gran Turismo 6* para PlayStation 3, comemorando a série de jogos de corrida da Polyphony Digital. Esta edição especial inclui itens exclusivos para colecionadores e fãs de longa data da franquia.

Inclui:
- Jogo *Gran Turismo 6* para PS3
- Itens exclusivos da edição 15th Anniversary Box 

Condição: Em bom estado de conservação. Imagens reais do produto disponíveis.

As imagens fornecidas são reais e detalham a condição do produto.
Suporte completo ao cliente, garantindo uma transação segura e transparente.",Mercado Envios por conta do comprador,Envios por conta própria,Clássico,,,Inativo,Videogames,001,https://www.mercadolivre.com.br/anuncios/lista?filters=OMNI_ACTIVE|OMNI_INACTIVE|CHANNEL_NO_PROXIMITY_AND_NO_MP_MERCHANTS&page=1&search=3908379377,https://www.collectorsguardian.com.br/MLB-3908379377-gran-turismo-6-15th---anniversary-box-limited-edition---ps3-_JM#item_id=MLB3908379377,https://http2.mlstatic.com/D_NQ_NP_830681-MLB80691969009_112024-O.jpg
MLB3908379447,001-2411-0013,The Last Of Us Parte 2 Remasterizado Wlf Editon Ps5,1,Mercado Livre e Mercado Shops,2300,2300,Vincular,R$,"The Last of Us Parte 2 Remasterizado WLF Edition - PS5

Versão remasterizada de The Last of Us Parte 2 para PS5, na edição WLF (Washington Liberation Front). Esta edição especial traz o jogo com gráficos aprimorados e conteúdos exclusivos para fãs da série.

Inclui:
- Jogo The Last of Us Parte 2 Remasterizado para PS5
- Conteúdos exclusivos da WLF Edition

Condição: Bom estado de conservação. Imagens reais do produto disponíveis.

As imagens fornecidas são reais e detalham a condição do produto.

Oferecemos suporte completo ao cliente, garantindo uma transação segura e transparente.",Mercado Envios por conta do comprador,Envios por conta própria,Clássico,,,Inativo,Videogames,001,https://www.mercadolivre.com.br/anuncios/lista?filters=OMNI_ACTIVE|OMNI_INACTIVE|CHANNEL_NO_PROXIMITY_AND_NO_MP_MERCHANTS&page=1&search=3908379447,https://www.collectorsguardian.com.br/MLB-3908379447-the-last-of-us-parte-2-remasterizado-wlf-editon-ps5-_JM#item_id=MLB3908379447,
